,end_to_end_latency,throughput,cpu_usage,number_of_streams,number_of_users,ping,bandwidth,instantiation_time,time_to_connect,time_to_deploy_new_instance,mem_usage
705,2689.7,1.85E+11,32522.4,9367.252,8022.964,11397277,21644213,5.849667,4174.486,4319.886,1.46E+21
706,1866.561,6.77E+11,20683.89,11514.2,1144.042,17175962,28642744,8.651561,4793.417,2972.082,3.88E+18
707,9006.72,1.75E+11,10319.61,1449.531,293.3442,281111.8,2297179,10.50147,2910.289,14462.98,1.74E+21
708,4038.525,1.23E+12,42976.04,10461.24,1114.708,14186548,59509592,6.258762,8243.623,6462.55,3.74E+20
709,7354.755,1.64E+12,33683.92,9435.626,8242.972,11524783,13503840,11.43107,10653.5,11801.93,5.40E+22
710,9704.868,7.11E+11,21085.95,5387.879,205.3409,3749535,21570942,9.581829,7321.812,15603.43,4.67E+21
711,3694.33,1.59E+12,13446.76,369.2201,6365.569,21318.7,10914599,10.38613,12246.92,5909.604,2.36E+20
712,9709.698,7.80E+10,39670.19,2844.363,1657.395,1058812,51380398,9.546264,3055.145,15586.15,1.04E+22
713,5971.449,1.53E+11,9068.748,12744.93,11528.43,21054412,18170590,6.981516,5925.927,9572.868,2.22E+23
714,9986.916,1.25E+11,6343.656,9257.853,1862.736,11078899,21530963,9.287223,12181.07,16052.7,8.83E+19
715,430.976,90504014,34085.98,5059.683,1232.046,3338530,56019497,8.772297,1777.778,673.9022,3.49E+19
716,6876.877,1.74E+10,2010.313,10283.46,7714.953,13735187,4037783,8.74928,9744.858,11041.63,1.04E+19
717,2741.049,2.48E+11,31896.97,9421.951,6116.227,11548665,12236076,11.50332,10179.43,4371.725,1.36E+23
718,8375.29,1.54E+10,8622.011,779.4647,11895.11,82545.11,13109243,5.112977,3502.881,13443.49,2.12E+23
719,6758.263,1.68E+12,1697.598,10775.76,10721.73,14991684,18350241,11.67371,13155.56,10834.27,4.75E+21
720,10209.72,1.29E+10,3484.543,10201.42,4077.484,13466273,3994750,8.883253,9073.253,16415.57,9.27E+17
721,4117.553,5.99E+10,15367.73,6522.889,6086.892,5520426,34544767,9.417624,3437.038,6583.506,1.56E+23
722,9044.657,2.08E+11,44048.2,9504,8976.333,11713749,62935664,11.37455,12734.16,14514.82,1.15E+22
723,9633.274,1.92E+12,33371.2,12293.66,8609.652,19630227,33749544,10.7255,8928.397,15465.19,1.02E+23
724,4959.617,8.81E+11,35202.82,10748.41,13728.51,14999079,15381187,10.5779,6913.582,7965.87,4.45E+19
725,3161.912,1.53E+10,9158.095,6933.134,13757.84,6267682,23093016,11.43439,7387.656,5080.186,6.07E+20
726,4535.728,3.37E+11,536.0836,9298.878,12379.13,11216823,18593669,14.87382,11930.87,7257.409,4.18E+20
727,3251.691,1.26E+11,2814.439,1682.003,5030.853,374318.8,14436758,9.798243,10693.01,5201.143,3.20E+22
728,461.9956,1.46E+12,19924.44,5087.033,11425.76,3390358,29563319,11.39483,10271.61,708.4613,4.26E+19
729,2060.888,5.30E+10,37615.2,5169.082,7392.274,3498532,44534510,8.300978,9389.302,3300.393,2.27E+20
730,1032.038,2.60E+11,33594.57,7534.826,9005.667,7370112,21006584,5.615418,11259.26,1641.557,3.76E+20
731,5856.866,1.44E+10,10453.63,12539.81,601.3556,20355776,15414401,9.621794,10666.67,9417.352,1.03E+21
732,219.118,1.06E+11,3707.912,11186,1569.391,16176888,17654981,9.048483,11707,345.5909,7.47E+20
733,8554.587,3.48E+11,12821.33,10980.88,10281.71,15677587,30871117,7.882298,8572.841,13754.52,1.45E+22
734,6153.339,9.34E+11,7639.191,7603.2,12276.45,7490513,8556912,15.06269,13.16873,9883.899,2.58E+23
735,428.5845,3.84E+11,5316.162,11897.09,12540.46,18278156,367632,10.67625,3818.931,656.6227,2.59E+19
736,8059.099,1.53E+12,12106.55,3131.534,2830.772,1267068,3206115,8.318285,5978.602,12925.1,5.36E+19
737,10658.11,3.13E+10,40787.03,4034.072,2376.088,2132125,46998492,4.883186,6939.919,17124.03,3.72E+22
738,6650.241,1.47E+12,41591.15,13100.48,8873.662,22232551,51365198,7.975107,10403.29,10696.04,2.64E+22
739,10600.31,1.24E+12,41457.13,7849.347,3974.814,8028838,55628967,8.439449,3160.494,17037.63,1.66E+22
740,2246.753,1.11E+12,42037.89,2037.548,6820.253,543892.6,71408075,11.08457,276.5433,3611.425,9.28E+22
741,8972.389,1.31E+10,16037.83,11062.93,7700.285,15837819,9806433,9.336008,697.9425,14428.42,1.80E+20
742,1583.694,1.96E+10,22872.9,5032.334,11176.41,3270661,16469713,13.77594,7980.249,2522.813,1.72E+21
743,6610.146,5.13E+11,13580.78,5456.253,6174.895,3851668,3280853,11.24271,3134.157,10626.92,1.69E+21
744,3298.741,8.02E+10,4690.731,8615.137,6189.563,9669012,7361235,9.255781,6729.219,5270.261,6.37E+22
745,6348.238,7.84E+10,26804.18,7972.42,264.0098,8224298,40216458,8.005586,12154.73,10194.93,4.34E+22
746,8212.437,1.13E+10,10140.91,683.741,7934.961,62103.2,14315702,7.421087,7137.45,13184.29,1.35E+21
747,8115.183,1.55E+11,9649.505,1299.108,748.0277,225896.2,4910531,13.44888,12023.05,13028.78,1.82E+19
748,4440.176,1.35E+12,29663.29,6837.41,190.6737,6047915,38022868,10.98659,7651.03,7119.172,6.26E+22
749,6969.2,1.37E+12,42171.91,10092.02,9328.346,13203746,73059211,12.90081,10060.91,11179.87,5.53E+18
750,7676.85,5.79E+11,21577.36,3336.656,9343.013,1438802,30197429,9.890576,6452.676,12337.59,6.09E+22
751,2766.403,3.63E+10,17780.11,1668.328,3798.807,363395.7,36553624,13.35306,10245.27,4440.843,4.76E+18
752,5878.201,1.89E+09,41099.74,2762.314,4972.184,989384.3,66497972,9.412596,1185.185,9451.911,1.25E+17
753,2998.143,1.26E+12,16573.92,10885.16,278.677,15353678,10475929,11.02298,921.8109,4786.434,6.36E+15
754,5072.7,1.00E+12,19790.42,9531.35,454.6835,11818349,9469375,10.46646,1817.284,8138.665,1.18E+19
755,9587.427,5.90E+10,21398.67,8122.843,3036.113,8539698,31355528,11.54682,2027.984,15396.07,4.47E+21
756,1613,2.27E+10,4556.711,2420.443,5529.538,776848.9,2126331,8.371699,12418.11,2557.373,1.15E+19
757,10723.46,1.55E+11,16261.2,13524.4,2302.752,23640384,5043076,8.827432,487.2429,17244.99,7.99E+22
758,4780.283,2.73E+10,23140.94,9449.301,10692.4,11596843,41136211,6.655835,948.1483,7654.838,1.71E+21
759,2346.739,2.63E+10,39357.47,8136.518,12115.12,8553891,58391361,8.915366,1738.272,3766.941,2.55E+23
760,3732.283,1.57E+11,2948.46,8519.413,13464.5,9449456,3427631,10.18989,2212.346,5996.002,1.10E+22
761,7722.193,2.76E+08,23811.05,8710.86,12203.12,9808033,24715275,10.31917,2054.321,12406.71,1.84E+19
762,5172.821,6.52E+11,6745.719,11910.77,11719.1,18332458,1610443,10.55298,12641.98,8311.461,1.22E+20
763,2157.147,1.47E+12,1161.514,9709.122,4766.843,12209301,7760419,9.594629,7282.306,3455.909,8.78E+19
764,2623.951,1.57E+08,18539.56,4334.918,8814.993,2439689,3703705,11.54537,1725.103,4198.929,2.61E+22
765,6069.811,1.49E+12,29127.21,656.3914,13625.84,62168.47,49842555,7.835499,11838.69,9745.663,4.91E+19
766,5052.703,1.04E+10,10721.67,1285.433,3446.794,217406.7,5906636,7.982761,4846.092,8121.386,7.80E+22
767,6495.214,2.10E+12,17065.33,8286.941,3608.134,8888479,17737744,10.35716,11022.22,10419.57,2.44E+22
768,3672.104,1.03E+12,7862.559,8546.762,6776.251,9452046,12192612,7.594215,4069.137,5892.325,3.79E+20
769,1360.955,9.41E+11,28055.04,10351.84,12701.8,13930438,40943463,10.44141,7888.067,2159.943,2.72E+23
770,7599.547,2.02E+11,43065.38,3186.233,29.33442,1313552,37888691,10.90142,2396.708,12199.36,4.79E+21
771,5045.509,1.31E+10,40921.05,6153.669,7142.931,4917603,18160042,9.368475,8322.635,8086.827,9.33E+21
772,5701.417,3.30E+11,7147.781,13168.85,9768.362,22418795,25686141,7.35909,10877.37,9158.159,2.24E+23
773,6889.562,9.92E+10,10274.94,4088.771,7436.276,2194850,10038916,8.071571,4266.668,11058.91,1.09E+22
774,7272.57,4.17E+10,4824.752,9613.398,1892.07,11973640,4995479,8.916566,11865.02,11680.97,2.90E+22
775,8058.891,1.13E+12,38866.06,670.0662,14080.52,60130.42,59135252,8.343744,6189.302,12959.66,6.09E+22
776,1026.101,1.15E+12,43735.49,5893.847,12599.13,4497520,47583712,9.311643,9968.726,1624.277,1.25E+23
777,265.0666,5.46E+11,44628.96,6686.987,220.0082,5778360,32887770,11.61975,1000.823,414.7091,2.38E+22
778,7099.323,1.16E+12,41725.17,642.7165,3461.462,58106.61,66615517,6.509995,10153.09,11387.22,9.53E+22
779,1908.158,8.54E+09,19209.66,11856.07,3945.48,18148438,25416530,9.208516,3726.75,3058.479,6.03E+20
780,3973.457,1.47E+11,43288.75,12991.08,4341.494,21805994,72493869,8.942076,816.4611,6358.872,5.04E+22
781,5575.934,2.21E+11,20192.48,164.0978,2464.091,4998.89,9471573,7.807971,10824.69,8950.804,1.01E+20
782,5675.842,5.65E+11,34711.41,11363.78,2053.409,16723173,41325512,9.207365,2752.264,9106.32,4.23E+21
783,9715.846,2.64E+11,4020.627,12444.09,3285.455,20082666,7209257,9.24443,9178.603,15620.71,6.14E+17
784,5776.535,9.65E+10,20281.83,12307.34,10179.04,19652514,7306366,10.47631,10772.02,9261.836,1.61E+23
785,7609.182,1.35E+12,40608.33,5538.302,2273.418,3986073,39709800,10.53503,6926.75,12233.92,5.02E+19
786,9480.074,1.24E+11,26357.44,8300.616,8785.659,8951530,11544668,10.0597,12483.95,15223.28,8.97E+20
787,1271.687,3.35E+11,41144.42,2297.37,4796.178,697176.6,19211943,12.81869,5096.297,2038.986,2.82E+22
788,2307.299,5.74E+11,28144.39,9080.08,953.3687,10640762,20897304,11.87588,618.9302,3680.543,2.75E+21
789,6578.161,8.41E+11,14384.91,3090.509,4488.166,1248955,23946019,9.285555,5675.721,10575.08,1.75E+22
790,4887.414,9.97E+11,26178.75,9162.129,5925.553,10905058,41191336,5.420057,5860.083,7844.913,1.68E+21
791,2242.514,7.15E+08,35024.13,10639.01,660.0245,14638302,24486504,8.772955,2291.358,3576.866,2.47E+22
792,1651.382,5.33E+09,24436.48,5210.106,3784.14,3544448,8716513,7.22806,6149.795,2643.77,1.27E+19
793,7585.941,1.99E+11,11749.17,13415,6790.918,23331049,19610284,7.783952,5504.528,12182.08,1.28E+19
794,8712.308,2.53E+11,39982.9,12635.53,14.66721,20604697,65894544,6.127091,11074.9,13979.15,2.01E+22
795,9226.177,1.61E+11,33460.55,5962.222,6570.91,4644331,31479771,7.03427,13102.88,14825.85,1.37E+21
796,7645.564,1.34E+10,19388.36,8683.511,10384.38,9731499,17023925,10.03076,6439.507,12268.48,2.65E+19
797,5482.325,5.24E+10,33907.29,3856.299,4429.497,1942322,20873381,12.73576,11786.01,8812.568,8.95E+20
798,8731.907,3.09E+11,41233.76,11035.58,4942.85,15787662,20461268,10.37659,12325.93,14013.71,1.19E+21
799,10524.1,1.14E+11,2099.661,5278.481,4752.176,3648520,5302225,8.236268,711.1113,16916.67,5.84E+20
800,9376.251,2.00E+11,402.0627,10556.96,4385.496,14482641,12759650,9.476339,118.5185,15067.76,7.83E+22
801,2724.8,4.65E+10,17288.7,11404.8,13801.84,16895295,5903160,13.6486,12760.5,4354.445,7.85E+22
802,1770.08,3.92E+11,26580.81,5688.725,3402.793,4193616,10067389,10.9036,11140.74,2833.845,1.09E+23
803,445.4157,4.29E+10,24168.44,11254.38,11440.42,16351399,39879477,12.30095,9046.915,691.1818,6.30E+22
804,9817.504,3.83E+11,893.4727,4047.747,9255.01,2120510,12219733,10.78173,2014.815,15758.94,1.75E+18
805,9776.56,7.34E+11,31941.65,12608.18,12423.13,20527688,53285549,9.125406,4161.318,15707.11,2.16E+23
806,3652.567,8.86E+11,27518.96,5004.984,2640.098,3240540,9231778,10.46068,9033.747,5857.766,2.29E+17
807,5988.944,9.82E+10,3305.849,861.5137,7685.618,96403.86,2093875,8.62124,11456.79,9607.427,2.24E+19
808,1893.313,1.86E+12,29886.66,7493.801,2390.755,7315709,42776281,10.97512,12536.63,3041.2,4.99E+21
809,8984.259,9.68E+11,25776.69,4444.316,1760.065,2560675,8642719,10.87399,7427.162,14445.7,1.56E+21
810,391.2847,8.28E+11,34890.11,9845.87,14593.87,12540520,62049028,9.996359,7111.113,604.7841,6.84E+21
811,6119.973,1.17E+12,27787,8068.144,3901.478,8462245,42321988,7.345428,7730.043,9814.781,1.98E+19
812,7290.282,1.36E+11,2233.682,5579.327,4957.517,4054178,8084720,6.265678,171.1934,11698.25,1.13E+23
813,7694.049,1.26E+12,32969.14,957.2374,9885.7,125341.9,18385472,10.6625,1843.622,12372.15,3.19E+19
814,3086.718,2.13E+11,23721.7,1258.083,2713.434,212146.1,6280546,5.669664,12655.15,4959.229,5.05E+15
815,7444.217,1.47E+11,5048.121,11746.67,8154.969,17815082,15213981,8.594426,3595.062,11957.44,2.38E+22
816,9188.581,3.01E+11,11391.78,2283.695,13581.84,694395.2,7946624,8.996121,7071.606,14756.73,1.97E+22
817,4344.472,8.55E+11,21354,5989.571,13347.16,4659365,18832374,12.57654,5636.215,6980.936,1.66E+23
818,9815.162,9.96E+10,42082.56,9777.496,12467.13,12428249,30611851,8.775628,2660.083,15776.22,3.36E+21
819,419.4861,4.72E+10,22515.51,12553.48,2332.086,20424819,9674999,9.688307,6966.257,639.3431,6.84E+16
820,7900.201,1.01E+11,40965.72,13059.45,6072.225,22145812,42365107,9.444436,7927.574,12683.19,5.38E+20
821,9416.899,1.22E+12,23855.72,9558.699,8272.307,11831646,16428125,9.892527,2607.408,15119.6,1.80E+21
822,6089.86,1.11E+10,7683.865,2324.719,5089.522,714095.7,3256690,9.751497,10074.08,9762.943,6.02E+21
823,1450.192,2.86E+11,39134.1,10338.16,2537.427,13892456,47765864,10.66421,6518.52,2315.459,6.55E+21
824,8141.799,1.53E+12,5137.468,4567.39,6394.904,2726358,16726500,10.58467,11153.91,13063.34,1.09E+18
825,6285.161,1.00E+11,1384.883,4252.869,5573.54,2340581,3282082,12.52442,6465.845,10091.25,3.45E+20
826,3208.76,1.51E+12,40340.29,11568.9,11909.77,17293816,34197732,10.34146,12800,5149.304,2.81E+20
827,6717.188,9.99E+11,41993.22,4102.446,13772.51,2207120,24071237,8.722177,5662.553,10782.44,2.16E+22
828,4537.32,9.76E+10,34130.66,6495.539,6717.582,5486948,22774729,9.526832,11364.61,7291.968,2.31E+18
829,6293.241,4.36E+11,44092.88,12662.88,5353.532,20773683,31062955,8.805122,0,10108.53,9.13E+22
830,2412.24,2.09E+11,3127.154,13401.32,12511.13,23302265,203519.3,9.419785,10574.49,3870.618,1.36E+19
831,1111.628,6.40E+11,4512.037,13497.05,924.0342,23595565,13183083,14.0549,6597.532,1762.514,2.85E+19
832,6906.026,1.28E+12,35113.48,3801.6,11117.75,1891258,56497408,9.173958,3371.194,11093.47,6.29E+22
833,4499.819,5.52E+11,4646.058,3596.478,2684.099,1671632,7707789,15.02951,11193.42,7222.85,7.20E+21
834,1398.11,1.09E+12,4958.773,1203.384,12995.15,194509.8,10894546,13.10946,2278.19,2211.782,2.68E+22
835,2217.028,1.39E+11,43333.42,10160.39,10487.06,13425764,53132537,14.61038,1883.128,3559.586,4.96E+20
836,10354.93,7.39E+11,30467.42,3733.226,8228.305,1807394,23509873,7.918694,9573.664,16640.2,9.20E+22
837,9683.522,1.37E+10,36721.73,4594.74,10120.38,2771886,46647296,10.27523,790.1236,15551.59,6.25E+21
838,1495.191,7.48E+11,14965.67,5237.456,14564.54,3575013,29872672,7.86889,8480.66,2384.577,5.14E+20
839,9439.195,9.31E+11,6388.33,3965.698,13435.16,2041520,23736336,10.33785,10508.64,15171.44,1.73E+23
840,618.3267,9.86E+11,804.1254,11801.37,7098.93,18010618,516298.9,11.08303,4556.38,984.934,4.75E+22
841,71.47982,1.01E+12,18584.23,10324.49,5016.186,13853383,25538890,8.076803,8691.36,86.39772,2.89E+18
842,10322.48,4.79E+11,27921.02,9380.927,4722.842,11421728,38391679,5.179367,210.6996,16588.36,1.25E+20
843,629.4803,3.43E+09,43020.71,5948.547,1422.719,4616608,45264793,10.97866,6228.808,1002.214,3.27E+22
844,4076.601,1.78E+11,24123.76,5442.578,3534.798,3841950,24357360,7.845736,4437.861,6531.668,1.83E+20
845,689.8852,5.46E+10,17333.37,3432.38,1774.732,1548977,19138739,7.553151,8032.923,1071.332,6.95E+16
846,3994.546,6.11E+10,34309.35,9627.073,308.0114,11997634,19042831,9.322746,6795.063,6410.711,5.55E+10
847,5050.301,5.13E+10,22649.53,9586.049,10399.05,11867234,35870141,10.96664,3068.313,8104.106,8.80E+22
848,8414.066,4.69E+11,29931.33,2803.338,14403.2,1038058,32782213,9.959829,724.28,13529.88,4.73E+22
849,3121.94,5.45E+11,36364.34,5784.449,12745.81,4328871,31440499,9.700191,6373.664,4993.788,1.27E+23
850,8324.912,1.00E+10,2769.765,5292.155,12672.47,3621940,4664237,9.876282,2080.659,13357.09,2.53E+20
851,2269.128,2.39E+11,21443.34,12567.16,909.367,20446355,31112906,11.62972,3358.025,3628.704,1.97E+17
852,9129.629,1.29E+12,29841.99,1135.01,14623.21,174430.6,23248945,8.797213,9560.496,14653.05,3.28E+21
853,997.1816,8.80E+11,20907.26,1572.604,13640.51,332655.9,9943263,10.21695,1119.342,1572.439,7.12E+22
854,9391.81,2.02E+10,11257.76,11295.4,7978.962,16562553,12699885,8.186799,4134.98,15102.32,1.73E+19
855,52.99379,6.45E+10,33326.53,11828.72,410.6819,18067271,29195026,6.708778,2488.889,51.83863,7.35E+15
856,7836.361,3.58E+11,982.8199,2625.565,5690.878,898150.2,10548401,7.393348,12707.82,12579.51,6.41E+20
857,8941.051,2.51E+11,6969.087,10050.99,8624.32,13116586,11335629,9.298791,13089.71,14359.3,1.98E+21
858,1368.086,4.34E+11,43780.16,12279.99,11220.42,19464249,25263425,9.978118,10350.62,2194.502,1.51E+21
859,10493.61,1.30E+11,19030.97,6249.393,7406.941,5057674,14406420,10.05534,11390.95,16864.84,2.53E+21
860,10516.83,9.66E+09,33147.84,2899.062,9959.036,1102997,27800426,9.298275,6742.388,16899.39,9.60E+22
861,4057.296,1.05E+11,21488.02,6700.662,5661.543,5832931,43760209,11.99955,237.0371,6497.109,7.69E+20
862,4381.245,3.49E+10,34979.45,4471.666,381.3475,2625837,18874323,7.352179,2686.42,7032.775,9.46E+20
863,8626.745,6.39E+09,2501.723,2393.093,3300.122,749444.2,3747311,9.673452,6979.425,13858.19,8.04E+20
864,1552.188,1.09E+12,1295.535,10844.13,5382.866,15270048,6302612,10.4248,5886.421,2488.254,4.86E+19
865,2849.546,9.64E+11,41859.19,3199.908,10648.39,1352912,32548212,8.839254,4398.355,4579.079,8.04E+22
866,1473.413,3.31E+11,30378.07,3651.177,14637.88,1749942,11749087,14.68674,12944.86,2350.018,4.97E+21
867,9972.304,1.50E+10,18405.54,1723.027,8286.974,385306.3,25429272,13.26469,9336.627,16035.42,2.32E+22
868,8545.825,1.90E+11,37659.87,7562.175,2141.413,7455802,30002474,8.722295,4503.705,13737.24,1.62E+22
869,8650.441,9.32E+11,44360.92,12813.31,6761.584,21259787,49574121,14.42563,7190.125,13910.03,1.95E+21
870,7994.396,6.00E+11,24034.41,4307.568,9079.003,2418936,44640233,7.222026,9995.064,12838.7,1.64E+23
871,6652.871,1.97E+12,29484.6,6714.337,4400.163,5840775,32015186,11.29325,10311.11,10678.76,7.67E+22
872,5575.149,1.08E+12,23766.37,177.7727,3417.46,5603.346,21239982,12.72402,2818.108,8933.524,1.55E+22
873,8440.727,5.90E+10,23185.62,9763.821,10985.74,12385650,9138048,8.420274,11970.37,13564.44,9.02E+21
874,4477.779,8.86E+09,42395.28,10310.81,5368.199,13727135,39716156,9.072635,5702.059,7188.29,1.71E+22
875,8788.947,1.34E+12,33103.16,7739.948,12833.81,7747880,44388737,9.404266,12615.64,14117.39,3.67E+22
876,10067.8,1.06E+12,24704.52,7466.452,9944.368,7247255,24213067,10.78468,2186.009,16156.37,6.71E+22
877,29.0833,1.92E+12,40876.37,11131.3,1965.406,16082910,23536220,8.564357,9468.315,17.27954,3.36E+21
878,7853.376,7.16E+11,2278.355,7794.647,4136.153,7860236,7850584,9.790954,1382.716,12614.07,1.25E+21
879,8803.383,1.04E+12,1652.924,519.6432,5676.21,35661.49,7728963,9.572718,1619.753,14134.67,5.59E+19
880,462.8359,9.90E+10,15769.79,5196.432,11748.44,3485649,10761033,8.093381,7558.849,743.0204,1.03E+21
881,1677.454,9.00E+11,27608.31,2379.419,5001.519,745040.8,26947381,9.084104,11443.62,2661.05,8.49E+18
882,7401.236,8.96E+11,9381.463,1162.36,7450.943,178935.4,11487600,10.99726,4372.017,11888.33,4.53E+20
883,5667.655,1.25E+12,38553.35,10228.77,7964.295,13524485,33317733,10.27456,1909.465,9089.04,1.56E+19
884,6328.382,3.91E+11,312.7154,13209.88,13200.49,22573688,1324491,9.69062,8717.697,10160.37,1.65E+21
885,351.4164,6.96E+11,8398.643,3446.055,1393.385,1534001,9422827,11.05931,6386.833,552.9454,5.90E+21
886,9233.309,3.92E+11,36498.36,711.0906,11264.42,68461.31,19302296,10.4093,11285.6,14843.13,1.54E+21
887,5617.713,2.71E+11,35872.93,10816.78,12980.48,15177196,34746882,12.40778,9692.183,9019.922,1.91E+22
888,1293.591,2.03E+12,37481.18,9285.203,997.3703,11215372,17225844,11.06195,11878.19,2056.266,2.99E+22
889,7292.044,1.93E+12,32120.34,4362.268,7084.263,2465780,43206420,10.26446,9099.59,11715.53,8.60E+19
890,4815.121,1.67E+11,24659.85,7151.931,7920.293,6650455,32690342,9.958897,13076.55,7706.677,1.18E+23
891,3156.212,1.03E+10,26670.16,888.8633,5397.533,111268.1,17318595,9.079049,4358.849,5045.627,8.07E+19
892,1325.499,6.63E+11,5673.551,13196.2,1334.716,22535639,17659960,10.21876,2594.239,2125.384,3.12E+21
893,6939.024,8.19E+11,43512.12,7275.004,8374.977,6872901,60870027,11.42837,7374.487,11145.31,1.22E+22
894,9919.866,1.45E+12,35292.17,95.72374,6629.579,1623.092,17649203,6.622341,6689.713,15949.02,1.91E+19
895,9669.484,1.05E+11,43646.14,9927.919,9123.005,12779334,37401852,9.517923,2172.84,15534.31,3.83E+20
896,2936.949,1.10E+12,23051.59,8943.332,6746.917,10360698,12660856,10.96257,2791.77,4700.036,3.41E+22
897,9884.377,3.68E+11,23319.64,7015.183,6438.905,6354591,26768914,9.236859,6004.939,15862.62,9.24E+20
898,299.5611,8.46E+11,5092.794,2201.646,1437.387,644185.8,18271664,12.4752,9362.965,466.5477,9.83E+21
899,4418.19,4.54E+11,26848.85,12580.83,13816.51,20454747,25962750,11.25858,3621.4,7084.613,1.40E+23
900,5622.473,1.52E+12,42707.99,13647.47,9783.029,24162513,56971356,9.144927,11904.53,9037.202,9.25E+20
901,2274.154,5.30E+11,37436.5,10105.69,7230.935,13229604,66922415,6.667783,10627.16,3645.984,3.71E+20
902,121.0618,5.85E+08,33013.81,11774.02,5808.215,17967578,41022190,10.93387,2528.396,172.7954,3.12E+21
903,4159.136,8.04E+11,34666.74,11951.79,8125.634,18512850,16846915,8.118046,1685.597,6669.904,1.14E+21
904,2785.658,3.52E+10,27250.92,12826.98,2361.421,21240104,17554770,7.781707,9810.702,4458.122,1.22E+20
905,8691.023,1.92E+12,32209.69,1052.961,9284.344,146211.6,13372013,12.19392,11246.09,13961.87,1.85E+23
906,4205.704,1.44E+10,34443.37,11637.27,1833.401,17538749,32975527,9.880776,2567.902,6756.302,7.32E+18
907,1979.49,4.91E+11,27742.33,12950.05,14344.53,21763172,33040990,10.40799,3041.976,3162.157,2.29E+22
908,7439.766,5.24E+11,7505.17,12868.01,2288.085,21381197,8650594,9.616933,4977.779,11940.17,4.64E+22
909,3255.429,9.41E+11,9247.442,8314.291,12144.45,8935248,27855717,8.687136,6241.977,5218.422,2.31E+23
910,4243.781,1.91E+12,1250.862,7958.745,3094.781,8189308,1887435,11.7982,11891.36,6808.141,5.49E+16
911,1917.641,1.54E+11,35247.5,8150.193,2992.111,8630477,49572655,12.43105,3226.338,3075.759,5.66E+15
912,2886.654,9.75E+11,20371.18,1928.15,9871.032,485371.9,10061199,11.73949,13037.04,4613.638,9.50E+18
913,868.0016,1.51E+10,28635.8,8847.609,6321.568,10121750,41628984,8.488108,7664.199,1365.084,7.48E+20
914,1261.454,7.32E+11,18494.88,11350.1,13273.83,16641284,8452324,10.72363,5715.227,2021.707,2.06E+23
915,1060.131,8.74E+10,18762.93,1914.475,4898.848,490625.2,23707401,9.815588,3990.124,1676.116,2.29E+17
916,4502.883,4.42E+11,6030.94,3008.46,880.0326,1193619,5639975,7.812188,5833.746,7240.129,1.62E+22
917,911.0604,1.17E+12,7013.76,12184.26,1804.067,19207144,12816643,13.2599,8348.973,1434.202,1.70E+20
918,2650.393,3.70E+11,19969.11,12348.36,11352.42,19745368,24413591,15.06362,2554.733,4233.488,8.35E+21
919,4084.713,1.45E+11,44182.22,9681.773,8066.966,12159497,51177947,10.5235,3884.774,6548.947,8.66E+21
920,8921.484,9.62E+11,40295.62,3555.453,5236.194,1664081,50172727,9.35318,7703.705,14324.74,9.87E+20
921,8018.698,1.74E+12,36006.95,12498.79,13699.17,20266014,43896228,7.761158,9270.784,12873.26,1.37E+22
922,3631.319,1.87E+11,8130.601,7233.98,10883.07,6772728,11842745,7.537861,8296.298,5823.206,1.92E+23
923,2819.044,4.87E+11,7326.476,5182.757,1217.378,3500325,12635796,10.69662,1330.041,4509.961,2.43E+22
924,9574.741,9.69E+11,38285.3,4745.163,12804.47,2948018,44368301,11.63498,8177.779,15378.79,5.59E+22
925,7793.111,9.06E+09,30646.11,588.0173,2009.408,48480.79,21738421,13.17403,6479.014,12510.39,1.73E+19
926,158.3449,1.69E+11,12642.64,1271.758,6424.238,220854.9,24579031,6.114706,2423.046,224.6341,6.97E+20
927,1239.95,1.33E+12,35560.21,8751.885,689.3589,9948471,57212410,12.56046,10087.24,1987.148,2.85E+22
928,603.7585,2.66E+11,39759.53,11678.3,6805.586,17669948,20502505,8.637667,7795.886,950.3749,1.38E+22
929,10170.04,1.35E+12,23408.98,629.0417,1994.741,56500.68,12217841,11.5563,9441.977,16329.17,3.58E+18
930,9626.246,3.31E+11,11972.53,12772.28,5998.889,21152678,5873572,8.594366,7176.956,15447.91,8.73E+22
931,787.6182,5.32E+11,7237.129,1435.856,3197.452,266544.6,2549132,8.723436,5517.697,1261.407,2.34E+22
932,7750.071,6.73E+10,29618.62,4881.911,5544.205,3110755,12748081,10.93808,5544.034,12441.27,2.19E+17
933,7023.036,1.03E+11,38821.39,2953.761,3153.45,1133852,65032632,8.668888,7242.8,11283.54,1.65E+22
934,5416.069,1.84E+12,19120.32,2748.639,10575.06,976270.3,10049060,10.71283,8085.598,8691.611,1.44E+21
935,9412.169,1.25E+09,37391.83,12717.58,13743.18,20986429,59005006,9.402706,5254.322,15136.88,2.58E+22
936,8392.681,6.69E+11,12195.9,1791.401,10223.05,432493.2,3039032,9.096475,1172.017,13478.04,2.13E+21
937,731.2576,6.06E+11,29082.54,13182.53,3593.466,22472561,22775019,9.990977,8098.767,1157.729,3.02E+22
938,7808.305,1.38E+12,17110,10707.38,9988.37,14904066,19314677,10.5522,6347.326,12527.67,1.47E+20
939,5885.966,1.69E+10,32835.12,12977.4,12481.8,21762743,35214399,12.97071,6505.351,9434.631,4.08E+21
